id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17551668,Nombulelo's home of learning-Two Double Bunk room,13882275,Nombulelo,,Ward 51,-33.9426,18.52203,Private room,350,2,2,2019-02-16,0.10,3,365
17552097,Charming 3BD home with pool,44827305,Anabella,,Ward 57,-33.94707,18.47987,Entire home/apt,3874,5,1,2018-01-05,0.06,1,178
17553043,Beautiful Family Home in Gordons Bay,119111651,Margaret,,Ward 100,-34.14854,18.86585,Entire home/apt,1594,2,4,2019-01-06,0.25,1,222
17553731,Hippo Lodge,119121005,Justin,,Ward 43,-34.03273,18.53264,Entire home/apt,294,1,7,2019-02-10,0.29,2,179
17554747,Cowlin  House,69328761,Sonja,,Ward 73,-34.0328,18.44822,Entire home/apt,1594,3,10,2019-01-15,0.41,1,158
17555214,Heaven - home from home,98387457,Mimi,,Ward 1,-33.86193,18.56328,Entire home/apt,1496,7,0,,,1,180
17560451,"3 Bed close to Camps Bay beach, pool, garden",5527126,Elize,,Ward 54,-33.95638,18.37812,Entire home/apt,7999,4,0,,,14,85
17560571,Family home in Wind free Fresnaye.,119056488,Claudia,,Ward 54,-33.92651,18.38765,Entire home/apt,5496,10,0,,,1,83
17560603,Charming Flat in Southern Suburbs,26521060,Katrina,,Ward 59,-33.99495,18.46781,Entire home/apt,1007,2,5,2019-03-25,0.23,4,317
17560965,Camps Bay Boutique Apartment,8632942,Gillian,,Ward 54,-33.94688,18.38206,Entire home/apt,3216,3,2,2017-04-18,0.08,3,44
17561200,Loft Room in Pretty Heritage House,14872382,Sue,,Ward 58,-33.97871,18.47047,Private room,489,3,19,2019-04-16,0.77,1,238
17562046,Maco's place.,119215277,Kiki,,Ward 59,-33.97202,18.47518,Entire home/apt,951,2,4,2019-03-24,0.16,1,362
17562094,Quiet cosy room close to all that SW has 2offer,99324950,Kim,,Ward 84,-34.07832,18.87109,Private room,294,2,43,2019-03-17,1.73,1,308
17563594,Sandy's with Private Bathroom,26654627,Eslin,,Ward 15,-34.06662,18.82874,Private room,350,1,0,,,3,365
17563634,"The Fairway, Pinelands, Cape Town",119229522,Hans,,Ward 53,-33.94195,18.4981,Private room,643,1,8,2018-02-11,0.31,1,342
17566570,Rainsong Cottage,109227653,Steve,,Ward 74,-34.04308,18.36213,Entire home/apt,406,2,0,,,1,136
17568468,Magical Kommetjie,10033922,Jack,,Ward 61,-34.14399,18.32387,Entire home/apt,3007,7,0,,,1,29
17569787,Constantia Pinehill,119295598,Maria,,Ward 62,-34.01081,18.44775,Entire home/apt,6503,7,0,,,1,0
17570904,Hibernian Towers 309,119310311,Magda,,Ward 83,-34.11248,18.8229,Entire home/apt,1301,3,0,,,2,322
17571089,Private bedroom close to the beach,100236447,Sylvie,,Ward 107,-33.81999,18.48104,Private room,196,1,18,2019-04-14,0.76,2,109
17571972,An Architect's Hide-Away in Bantry Bay,64307858,Alistair,,Ward 54,-33.92185,18.37988,Private room,545,1,21,2019-03-11,0.82,1,180
17573267,Private room in a warm friendly home.,119340228,Mosidinyana,,Ward 2,-33.88694,18.5781,Private room,406,1,0,,,1,365
17576208,Grand Old Lady,50431715,Disy,,Ward 59,-33.98594,18.45336,Entire home/apt,2699,3,1,2018-11-25,0.21,1,55
17577455,Sea Side Self-Catering Accommodation,22183711,Margaret,,Ward 83,-34.10601,18.81938,Entire home/apt,853,1,1,2018-03-23,0.08,1,363
17577590,Waterfall Retreat in Admirals Kloof Simonstown,92326700,Alette,,Ward 61,-34.1947,18.4248,Entire home/apt,797,2,27,2019-03-25,1.20,1,348
17577649,Margies Place,119392618,Bernise,,Ward 105,-33.81171,18.66823,Entire home/apt,503,1,9,2019-03-26,0.38,1,323
17578757,"Self Catering Cottage, Very Central, Mountain View",119400713,Estelle,,Ward 3,-33.88503,18.6552,Entire home/apt,685,2,44,2019-03-31,1.72,1,331
17578886,"Sunny & Quiet, Aloe Studio Garden Cottage",104721631,Serai,,Ward 58,-34.00151,18.47503,Entire home/apt,350,2,0,,,2,16
17579491,Charming large sunny home with leafy garden,104721631,Serai,,Ward 58,-34.00223,18.47443,Entire home/apt,1105,3,2,2019-01-05,0.13,2,365
17581126,Bright Family Home,46057262,Leesa,,Ward 73,-34.04064,18.45747,Entire home/apt,2154,7,0,,,1,90
17583692,"Noah's Ark, Gordons bay, Western Cape",86258003,Noah,,Ward 100,-34.15012,18.8596,Entire home/apt,755,30,0,,,1,180
17584698,Luxury spacious apartment,75764692,Eddie  (Zayed),,Ward 1,-33.86873,18.58205,Entire home/apt,797,2,5,2018-12-14,0.22,1,259
17586382,Family home close to Newlands sports facilities.,74100182,Kate,,Ward 58,-33.98355,18.4853,Entire home/apt,937,2,4,2019-04-12,0.25,1,177
17588287,De Helling Self Catering,119485874,Leonard,,Ward 8,-33.89073,18.6966,Entire home/apt,545,1,3,2018-01-03,0.12,1,0
17588823,An Elegant and Historic Cape Dutch House,2737291,Carla,,Ward 64,-34.12099,18.45504,Entire home/apt,26459,2,0,,,3,364
17594784,Comfy private room in homely setting.,39777158,Andre,,Ward 21,-33.87826,18.64655,Private room,336,1,31,2019-03-29,1.44,2,88
17594860,"Sunny, Stylish Bedroom + Sunroom by the Seaside",3051948,Filippa & Stu,,Ward 64,-34.11995,18.45694,Private room,853,3,15,2019-02-12,0.59,2,63
17595667,Comfortable 3 bedroom family villa | Saints 3,27980864,Totalstay,,Ward 54,-33.95314,18.38348,Entire home/apt,5901,3,6,2018-12-18,0.25,53,81
17595781,Bright spacious house incl 1 bedroom in centre,5752818,Patrick,,Ward 115,-33.92977,18.42808,Entire home/apt,867,5,0,,,2,34
17596381,Blu Rose Homestead on Park,56563365,Belinda,,Ward 74,-34.01507,18.352,Entire home/apt,7999,7,1,2018-09-19,0.14,1,357
17596733,Double room in open-plan house - Woodstock,76306668,Jaco,,Ward 115,-33.92821,18.45039,Private room,378,2,30,2019-04-01,1.21,1,88
17597359,Golf and Winelands holiday home,55898430,Zee And Greg,,Ward 14,-33.93286,18.71287,Entire home/apt,3804,21,0,,,1,0
17597416,Tina's Cottage,119582930,Susan,,Ward 74,-34.01113,18.40262,Entire home/apt,1468,2,14,2019-04-09,0.63,1,328
17597744,Luxury Twin Bedroom /  Carmichael Guesthouse,6813839,Yves,,Ward 57,-33.95131,18.4687,Private room,1930,2,0,,,6,289
17597916,Close to Muizenberg Beach with mountain views!,119585746,Tiffany,,Ward 71,-34.07923,18.45316,Entire home/apt,2000,2,2,2019-01-02,0.48,1,126
17598201,Luxury Family Room /Carmichael Guesthouse,6813839,Yves,,Ward 57,-33.95265,18.46903,Private room,2252,2,0,,,6,296
17598521,Luxury Double Bedroom / Carmichael Guesthouse,6813839,Yves,,Ward 57,-33.95239,18.47085,Private room,1930,2,0,,,6,255
17598752,Luxury Family Suite DBL Bed /Carmichael Guesthouse,6813839,Yves,,Ward 57,-33.95263,18.469,Private room,2252,2,0,,,6,289
17598975,Gordons Bay Sea View Apartment  (Pet Friendly),27297933,Jacqueline,,Ward 100,-34.16239,18.86767,Entire home/apt,1105,3,0,,,1,363
17599262,Luxury Family Suite TWN Bed /Carmichael Guesthouse,6813839,Yves,,Ward 57,-33.95086,18.47062,Private room,2503,2,0,,,6,266
17599977,Spacious King Sized bedroom with a view,55162665,Lizbe,,Ward 69,-34.13593,18.39136,Private room,559,1,16,2019-03-09,0.80,1,334
17600518,Luxury DBL Bedroom / Carmichael Guesthouse,6813839,Yves,,Ward 57,-33.95213,18.46867,Private room,1930,2,0,,,6,286
17602310,Close to ICC / V &A waterfront  | fast WIFI,63202371,Scott,,Ward 115,-33.91851,18.42513,Entire home/apt,657,2,95,2019-04-06,3.79,62,278
17603187,"Chapman's View Apartment, Hout Bay",52105770,Brendan,,Ward 74,-34.0385,18.35091,Entire home/apt,1748,3,0,,,2,177
17604092,Beautiful 3 bedroom home in security estate,48303994,Nicki,,Ward 73,-34.04239,18.4613,Entire home/apt,3119,5,0,,,42,356
17604734,Family home in Upper Wynberg (Trovato),119644448,Nicole,,Ward 62,-34.00043,18.45761,Entire home/apt,3007,6,0,,,1,90
17611229,Home from Home near the Sea,23221516,Oliver,,Ward 54,-33.9122,18.39637,Private room,545,2,17,2019-04-02,0.68,2,33
17611353,Upper Woodstock,119720521,Andrew,,Ward 57,-33.93454,18.45199,Private room,448,3,0,,,1,365
17612564,"CLOSE TO THE BEACH, STYLISH, PRIVATE & PROTECTED",10913063,Lee,,Ward 69,-34.09838,18.36186,Entire home/apt,8838,7,0,,,21,358
17613028,"SEA AND MOUNTAIN VIEWS, POOL & FAMILY FUN!",10913063,Lee,,Ward 69,-34.10387,18.39702,Entire home/apt,4195,7,0,,,21,358
17613908,22 Kloof Main House,95228053,Anton,,Ward 100,-34.16381,18.8641,Entire home/apt,1496,2,0,,,7,363
17613997,"Trendy, Central City Apartment. Pool & Parking!",1871116,Louis,,Ward 77,-33.93015,18.42234,Entire home/apt,699,2,25,2019-04-01,1.01,3,200
17614111,Modern holiday apartment close to the beach,33823377,Michaela,,Ward 61,-34.13878,18.33231,Entire home/apt,1259,2,6,2019-02-18,0.38,2,338
17614174,"BEAUTIFUL FAMILY HOME IN NEWLANDS, CT",1598432,Ashleigh,,Ward 59,-33.97707,18.45398,Entire home/apt,937,180,0,,,1,358
17614952,"Valley Close, 4 Bedroom luxury, Upper Constantia",10340875,Shelley,,Ward 62,-34.01486,18.44303,Entire home/apt,9202,7,0,,,18,358
17615937,Little gem on the Atlantic,30960415,Haylee,,Ward 54,-33.92086,18.38092,Entire home/apt,1007,4,11,2019-03-13,0.47,7,44
17616253,No 5 Dunkley Square Cape Town South Africa,9214080,Lindsay,,Ward 115,-33.93196,18.41848,Entire home/apt,4992,2,9,2019-04-07,0.58,3,327
17616467,Breathtaking Views from a Central Location,119762113,Chregan,,Ward 115,-33.92505,18.41501,Entire home/apt,1804,2,28,2019-04-03,1.28,1,237
17616848,Semi-detached House in trendy de Waterkant,119765959,Chregan,,Ward 77,-33.91751,18.41673,Entire home/apt,503,2,26,2018-05-06,1.04,1,0
17616863,Awesome Apartment in Plattekloof edge of Winelands,113857241,Steven,,Ward 1,-33.88118,18.58994,Entire home/apt,1454,9,0,,,2,0
17618750,"Cape Town, Seapoint - Peninsula All-Suite Condo",43810701,Cindy,,Ward 54,-33.92093,18.38049,Entire home/apt,2196,5,2,2019-03-27,0.16,1,23
17619716,An Ideal Apartment,119789962,Chloe,,Ward 115,-33.9309,18.42388,Private room,573,1,1,2017-04-01,0.04,1,0
17619945,Luxus-Villa Bellevue,119454819,Uwe,,Ward 15,-34.05779,18.84983,Entire home/apt,3790,7,0,,,1,362
17620576,"Awesome Apartment in Tygerberg, start of Winelands",113857241,Steven,,Ward 1,-33.88158,18.58857,Entire home/apt,2042,7,0,,,2,0
17620624,Apartment in the heart of the city,66434806,Andre,,Ward 115,-33.92612,18.41686,Entire home/apt,1203,2,42,2019-03-31,1.74,2,0
17622220,Cape Town Gem - Views & Location!,1691215,Nathaniel,,Ward 77,-33.93482,18.40219,Entire home/apt,923,2,34,2019-03-17,1.39,1,275
17627605,Tree Top Cottages Images,111272446,Graham-Lee,,Ward 63,-34.01692,18.48212,Entire home/apt,1203,1,1,2019-02-02,0.39,6,364
17628724,Blessed Home,23661870,Heather,,Ward 58,-33.97764,18.47827,Entire home/apt,1944,5,3,2019-01-03,0.19,3,78
17628813,Bohemian One Bedroom Garden Apartment,8624673,Bruce,,Ward 57,-33.9357,18.45516,Entire home/apt,517,2,0,,,1,347
17629479,"Sea Front Facing Apartment, Sea Point",119890359,Nicola,,Ward 54,-33.91706,18.38597,Entire home/apt,1301,28,1,2018-03-08,0.07,1,183
17631077,DeLaHilcremat - Deck Suite,22232682,Dean,,Ward 61,-34.16854,18.42917,Entire home/apt,601,1,10,2019-03-11,0.49,3,313
17633125,Family home in Security Estate,55151485,Megan,,Ward 70,-33.8605,18.60178,Entire home/apt,4000,7,0,,,1,0
17633260,Bungalow 69 Clifton 4th Beach,119920519,Maureen,,Ward 54,-33.94096,18.37548,Entire home/apt,9803,2,1,2018-10-31,0.18,1,0
17633678,Studio Apartment in Upper Claremont,119925864,Richard,,Ward 59,-33.98395,18.46516,Entire home/apt,503,2,44,2019-01-28,1.79,1,44
17633683,Family Suites,119900447,Danny,,Ward 23,-33.81335,18.47124,Entire home/apt,1496,2,1,2017-09-05,0.05,3,365
17636572,Cozy Sun Haven in Kalk Bay,86570783,Daniel,,Ward 71,-34.12541,18.44634,Entire home/apt,1245,3,4,2019-01-05,0.16,2,201
17637486,Lovely Apartment on the slopes of Signal Hill,119959979,Desere,,Ward 77,-33.92828,18.40096,Entire home/apt,895,1,36,2019-03-05,1.42,1,172
17638030,Private Space in Kensington (Seperate Entrance),119954191,Shahieda,,Ward 56,-33.91732,18.50256,Entire home/apt,825,2,0,,,1,179
17642449,Nice - Private Rooms near Tygervalley Centre,120016938,Greg,,Ward 3,-33.88753,18.6358,Private room,503,4,0,,,4,163
17642862,Bright and Beautiful in the Deep South,120022735,Anél,,Ward 64,-34.12727,18.4152,Entire home/apt,1203,3,3,2019-01-02,0.19,1,72
17643084,Spacious Century City Flat. Rooftop BBQ & Parking,2516345,Jaco,,Ward 55,-33.89033,18.51234,Entire home/apt,601,3,4,2019-03-08,0.19,63,355
17644081,Viemma Tours Resting Place,119016570,Sebastiao,,Ward 27,-33.90271,18.55399,Entire home/apt,1007,2,4,2018-12-03,0.16,2,87
17644341,Upscale Beachfront Surfer's Pad on Surfer's Corner,4294953,Anneliese & Schalk,,Ward 64,-34.10725,18.46905,Entire home/apt,2377,5,6,2019-01-04,0.24,1,358
17645442,Dalebrook 5,119584767,Merle Jocelyn,,Ward 64,-34.12432,18.4513,Entire home/apt,1245,1,4,2019-01-08,0.16,1,321
17645843,"Surf Mecca, Relaxation Central - Views Forever",120049251,Tammy,,Ward 61,-34.14403,18.33367,Entire home/apt,2503,4,22,2019-04-10,0.92,1,330
17646473,Master bedroom in 4 Bedroom house on the Beach,17565534,Gareth,,Ward 115,-33.90096,18.40406,Private room,1203,4,1,2017-12-08,0.06,1,0
17647367,Studio Apartment Perfectly Situated in the CBD,120060378,Chregan,,Ward 115,-33.9267,18.41527,Entire home/apt,699,2,22,2018-02-25,0.87,1,0
17647421,Trendy apartment with ocean & Table Mountain view,90274786,Anika,,Ward 23,-33.79082,18.45957,Entire home/apt,1245,2,19,2019-01-11,0.76,2,278
17647951,Rustic Mountain and Sea House,382152,Jasmin,,Ward 64,-34.13624,18.41603,Entire home/apt,1007,4,0,,,2,178
17650176,Large Studio Apartment close to beach and city,120066418,Sjaak,,Ward 4,-33.85484,18.4931,Entire home/apt,629,1,2,2019-03-31,2,3,0
17650362,Convenient Claremont - The Quadrant,4735145,Alison,,Ward 59,-33.9856,18.46756,Entire home/apt,1007,2,40,2019-04-07,1.65,3,221
17651487,Peacefully quiet,106901911,Carol,,Ward 61,-34.16449,18.43146,Entire home/apt,755,3,0,,,2,365
17651877,"Relaxed family home in Hout Bay, Cape Town",54456182,Natalie,,Ward 74,-34.02124,18.35523,Entire home/apt,2503,6,4,2019-01-04,0.25,1,121
17652982,Luxury  Modern 2 Bedroom  Self-catering Apartment,48479113,Simon,,Ward 59,-33.99597,18.46953,Entire home/apt,937,2,32,2019-04-14,1.27,1,125
17653022,Executive Hillside Retreat with Private Pool,53419956,Janina,,Ward 54,-33.95251,18.38541,Entire home/apt,1496,2,69,2019-01-02,2.80,17,136
17654010,Modern African Eclectic Apartment,70613971,Mikhail,,Ward 23,-33.79298,18.46215,Entire home/apt,1203,1,3,2017-04-11,0.12,1,0
17661124,Rustic Ocean Promenade Beach Apartment,22282170,Natalie,,Ward 54,-33.91073,18.39233,Entire home/apt,5943,1,24,2019-04-03,1.54,4,349
17663121,Spectacular views of city & harbour,17182950,Lu,,Ward 77,-33.94217,18.4259,Entire home/apt,448,3,1,2018-01-01,0.06,4,0
17671942,"Apartment in old Cape house, charming and rustic.",120313315,Bill,,Ward 69,-34.09973,18.37645,Entire home/apt,601,2,31,2019-04-14,1.34,1,144
17672333,Large house located 10 min drive from the CBD -,119616682,David,,Ward 55,-33.87791,18.49161,Entire home/apt,3007,2,3,2018-02-18,0.16,1,90
17673021,colin on bayview,120321785,Colin,,Ward 43,-34.07184,18.59181,Private room,350,1,0,,,1,365
17673850,Ras Vill,119821023,Johnny,,Ward 61,-34.15178,18.3903,Entire home/apt,1301,2,0,,,1,180
17674053,New Stylish Private Guest Room,106458713,Ashley,,Ward 105,-33.81172,18.65838,Private room,350,1,25,2019-02-13,0.99,2,199
17674974,Sweet Valley,120341214,Liz,,Ward 71,-34.05052,18.44157,Entire home/apt,475,2,25,2019-03-15,0.99,1,227
17675280,Friendly stop over,23100020,Ann,,Ward 113,-33.8277,18.49223,Private room,196,2,17,2019-03-30,0.68,2,86
17676550,Old Willows,119400851,Tak,,Ward 61,-34.1929,18.42877,Private room,406,2,12,2018-07-17,0.48,1,90
17676652,Fully equipped and private 2 Room flat,120356557,Mari,,Ward 21,-33.84878,18.65843,Entire home/apt,392,7,6,2018-12-28,0.25,1,93
17677856,Family home in Pinelands,5848966,Jonathan And Taryn,,Ward 53,-33.92786,18.50687,Entire home/apt,2000,6,4,2019-01-11,0.19,1,93
17678856,Lovely 2 bedroom house close to town,16146952,Jane,,Ward 57,-33.93284,18.44134,Entire home/apt,489,14,0,,,1,154
17679906,Atlantic View near Boulders Beach - 2 BDR,49905900,Lisa Jane,,Ward 61,-34.19955,18.44752,Entire home/apt,503,4,21,2019-04-04,1.22,2,333
17680430,Constantia lush garden & open plan living,120400542,Heine,,Ward 62,-34.01617,18.4454,Entire home/apt,2965,14,1,2018-01-02,0.06,1,179
17681408,Chic renovated apartment with  private pool.,8878944,D,,Ward 115,-33.92962,18.44126,Entire home/apt,825,2,9,2017-11-10,0.35,1,175
17686337,Bantry Bay-Beauty,120254305,Birgit,,Ward 54,-33.92855,18.37725,Entire home/apt,881,1,17,2018-12-09,0.68,1,101
17687532,SlingerBerry 3,111272446,Graham-Lee,,Ward 63,-34.01477,18.48254,Private room,280,1,0,,,6,364
17689475,Delightful cottage in Kenilworth,120499723,Karen,,Ward 59,-33.99154,18.47074,Entire home/apt,601,3,1,2017-04-30,0.04,1,107
17690201,Alfeeet's Cottage,120094062,Alet,,Ward 21,-33.84766,18.6674,Entire home/apt,1203,1,0,,,1,0
17694660,BroadOak Villa Oranjezicht Cape Town,9214080,Lindsay,,Ward 77,-33.93953,18.40658,Entire home/apt,6992,3,0,,,3,341
17694944,Garden Cottage - Constantia,120327694,Mary,,Ward 71,-34.0369,18.41479,Entire home/apt,1594,7,4,2017-12-27,0.16,1,229
17695726,"Trendy, quiet, in the hub of the Atlantic Seaboard",66047151,Raylene,,Ward 54,-33.9228,18.3849,Entire home/apt,643,2,68,2019-04-17,2.74,1,60
17696712,"Spacious, central family home in Claremont",54212913,Nicole,,Ward 58,-33.97862,18.47885,Entire home/apt,3007,7,0,,,1,365
17698129,Modern Charm,120580859,Bridgit,,Ward 8,-33.91301,18.68045,Private room,489,1,5,2019-03-21,0.29,2,173
17703959,Room  inside Cape Town Longstr Shared Flat.,120016938,Greg,,Ward 115,-33.9251,18.41624,Private room,280,3,6,2018-12-23,0.25,4,72
17705804,케이프타운 임마누엘하우스,55697227,Don,,Ward 1,-33.87773,18.58196,Private room,643,1,0,,,1,0
17705960,Rolling Tide,27300317,Gary & Candace,,Ward 64,-34.15004,18.43837,Entire home/apt,797,2,28,2019-03-27,1.10,1,347
17706471,Modern apartment with a view,120670048,Sarita,,Ward 100,-34.1566,18.88935,Entire home/apt,517,1,64,2019-03-31,2.93,1,362
17706746,11 Escape Views Hout Bay Cape Town,13831403,Emiley,,Ward 74,-34.03945,18.36333,Entire home/apt,4195,3,4,2019-03-21,0.95,1,348
17707069,Homely cottage in leafy Wynberg,110417899,Gareth,,Ward 62,-34.00733,18.46666,Entire home/apt,853,6,4,2018-02-24,0.17,1,137
17707287,da Coral - Balcony with Sea- & Table Mountain view,10689558,Nadine,,Ward 23,-33.81328,18.47158,Entire home/apt,1203,3,6,2019-01-07,0.75,7,296
17707354,Muizenberg Holiday Accomodation,120677814,Nicoleen,,Ward 64,-34.10337,18.47496,Entire home/apt,1007,1,6,2019-03-30,0.47,2,178
17707780,By the sea in Cape Town,35283248,Jeanette,,Ward 64,-34.10537,18.47028,Entire home/apt,923,1,7,2019-04-16,0.43,2,176
17708862,Tiripanu Backpackers,98180904,Janene,,Ward 100,-34.13969,18.89635,Private room,252,1,4,2019-03-19,0.25,1,360
17710055,Panoramic Atlantic Ocean & Harbour View Villa,120700802,Aissa,,Ward 115,-33.91255,18.40755,Entire home/apt,1552,3,42,2019-02-21,1.67,1,309
17711798,Double room in the colorful Bo Kaap,23796956,Nadia,,Ward 77,-33.92281,18.41424,Private room,685,2,0,,,2,0
17714662,Couple Suites,119900447,Danny,,Ward 23,-33.81476,18.47182,Private room,951,1,0,,,3,365
17715071,Family Room,119900447,Danny,,Ward 23,-33.81391,18.47269,Private room,1496,1,0,,,3,365
17721568,Amazing Holiday Apartment,100236218,Premis Realty,,Ward 55,-33.88706,18.51357,Entire home/apt,1846,1,0,,,2,179
17722222,Hepzibah!,120558575,Khungelwa,,Ward 4,-33.84961,18.51197,Entire home/apt,3007,3,0,,,2,0
17723213,Arabesque Cottage,43796512,Dominique,,Ward 58,-33.98115,18.48186,Entire home/apt,755,2,14,2019-03-02,0.67,2,347
17723865,Mouille Point Waterfront Apartment,26529265,Brian,,Ward 115,-33.90073,18.40559,Entire home/apt,1105,3,0,,,8,0
17724346,Cape Dutch — Entire 3-Bedroom Suite,59260357,Louisa,,Ward 74,-34.0135,18.37799,Private room,1384,1,6,2017-05-01,0.24,3,0
17724433,Beach Club 8,31139598,Liesl,,Ward 74,-34.04345,18.35587,Entire home/apt,2293,2,3,2018-11-29,0.16,1,309
17727110,Matrix Apartment,120867206,Rouhana,,Ward 55,-33.89393,18.51147,Entire home/apt,1496,3,1,2019-01-04,0.29,1,359
17727592,Contemporary Fresnaye Apartment,29230330,Stephanie,,Ward 54,-33.92096,18.38788,Entire home/apt,2503,4,0,,,1,0
17727863,City Penthouse With Exceptional Views and POOL,16986244,Fergus,,Ward 115,-33.92486,18.41993,Entire home/apt,797,2,60,2019-04-09,2.39,1,159
17730277,"An elegant, yet cosy private room.",97407056,Candy And Ferdi,,Ward 73,-34.03495,18.44773,Entire home/apt,475,2,25,2019-03-21,1.00,1,177
17730545,☆ Stylish Gem ☆The Rondebosch ☆,120898600,Tash,,Ward 59,-33.96234,18.47071,Entire home/apt,685,2,27,2019-03-08,1.11,1,352
17731019,Inner City meets Table Mountain,10610950,Richard,,Ward 115,-33.92707,18.41546,Entire home/apt,1678,1,74,2019-04-01,2.91,4,256
17732313,Graceland: A family home.,30259240,Tania,,Ward 73,-34.02768,18.46761,Entire home/apt,1245,2,2,2019-01-04,0.13,1,0
17737855,❤️Spacious room @ MonDesir❤️,10949115,Antoinette,,Ward 115,-33.9097,18.40309,Private room,448,3,3,2019-02-17,0.12,3,164
17738371,Flat with cat and amazing view,88410326,Adri,,Ward 77,-33.93324,18.40843,Entire home/apt,545,2,6,2019-02-11,0.33,1,7
17739346,Two Bed Apartment Near the V&A Waterfront!,121003514,Chregan,,Ward 115,-33.91754,18.42087,Entire home/apt,1245,3,31,2019-04-01,1.24,1,170
17739528,Dream-view bedroom in shared apartment,121005274,Kait,,Ward 77,-33.9375,18.41643,Private room,797,3,5,2019-02-01,0.46,1,0
17741318,Secure lock-up and go home in the city,102174794,Claire,,Ward 77,-33.94002,18.41528,Entire home/apt,755,4,1,2017-10-30,0.06,1,0
17741959,Private Room in My Charming Langa Home,120546314,Amanda,,Ward 49,-33.94606,18.52024,Private room,350,5,2,2017-09-24,0.09,1,364
17743317,Forest Pod 1 for adventurers in Camps Bay,35280960,Emily,,Ward 54,-33.94574,18.37972,Entire home/apt,2000,1,65,2019-04-03,2.62,19,6
17743662,Luxury cottage near Kirstenbosch garden,111150494,Bibie,,Ward 62,-34.00029,18.42733,Entire home/apt,2196,2,29,2019-03-16,1.64,5,272
17743772,Large Kloof street apartment with fast fiber wifi,106584308,Ciska,,Ward 115,-33.93216,18.40811,Entire home/apt,1259,2,35,2019-03-31,1.44,10,345
17745392,"Table Mountain Shadows, Oranjezicht, CapeTown",106265814,Willemien,,Ward 77,-33.94407,18.40944,Entire home/apt,1147,1,36,2019-03-26,1.48,1,342
17748047,Lovely home in leafy suburb of Somerset West,121083124,Inge,,Ward 15,-34.05149,18.83243,Entire home/apt,5006,5,0,,,1,263
17748329,Be at home in Sea Point! Spacious bright room,119729335,Allen,,Ward 54,-33.91746,18.39132,Private room,266,2,8,2017-12-30,0.33,1,2
17755229,Harrier Place,57218252,Sheri,,Ward 54,-33.95329,18.38017,Entire home/apt,14894,1,5,2018-12-27,0.20,109,296
17755305,Holiday Apartment on Kwart,120570540,Krystle,,Ward 1,-33.8653,18.5615,Entire home/apt,699,1,14,2018-02-05,0.56,1,365
17755687,A spacious victorian looking house,89801707,Yali,,Ward 41,-33.98711,18.56399,Private room,294,7,0,,,1,365
17756081,Appartamento Azure - Big Bay,113333747,Fabio,,Ward 23,-33.79336,18.46079,Entire home/apt,1245,4,0,,,1,337
17756141,Horizon Bay 1404 Beachfront Studio Apartment,86459488,Helen,,Ward 113,-33.82699,18.50186,Entire home/apt,1105,5,4,2018-01-14,0.16,4,348
17756477,"ROOMS Close to Tygervalley Mall, US campus, UWC,N1",120016938,Greg,,Ward 62,-34.00972,18.46891,Private room,224,3,1,2019-02-16,0.48,4,363
17756621,Ridgemor Villa - Ground Floor Twin Room,120675688,Ridgemor Villa,,Ward 14,-34.01835,18.74194,Private room,2000,1,0,,,5,321
17756906,Ridgemor Villa - Double Room,120675688,Ridgemor Villa,,Ward 14,-34.01815,18.74334,Private room,2000,1,0,,,5,325
17757025,Ridgemor Villa - Honeymoon Suite,120675688,Ridgemor Villa,,Ward 14,-34.01888,18.74263,Private room,2699,1,1,2018-02-17,0.07,5,331
17757114,Ridgemor Villa - Family Room with Balcony,120675688,Ridgemor Villa,,Ward 14,-34.01766,18.74262,Private room,3300,1,0,,,5,330
17757136,Monique's home,89277245,Monique,,Ward 23,-33.80245,18.47527,Private room,350,1,33,2019-03-29,1.35,1,291
17757358,Ridgemor Villa - Family Room,120675688,Ridgemor Villa,,Ward 14,-34.01888,18.74335,Private room,2895,1,0,,,5,324
17757380,Ocean View Apartment,44887708,Gabriella And Ian,,Ward 23,-33.81767,18.47364,Entire home/apt,797,2,3,2018-12-27,0.66,4,38
17758577,Beautiful home with mountain view,13588587,Catherine,,Ward 59,-33.98879,18.46178,Entire home/apt,3007,6,5,2019-01-13,0.20,1,348
17760040,Home from Home near the Sea - Bedroom 2,23221516,Oliver,,Ward 54,-33.91246,18.39641,Private room,448,3,15,2019-01-27,0.60,2,22
17760889,"Bloubergrand- Dolphin Beach Waves Edge,  Spacious",121212681,Michele,,Ward 107,-33.82519,18.48674,Entire home/apt,601,1,6,2019-03-05,0.25,1,360
17762001,Top Floor Living in Central CPT,49492218,Tiaan,,Ward 115,-33.92604,18.41388,Private room,559,1,82,2019-03-26,3.24,3,329
17762743,Clifton Beach Views,73994007,Jules,,Ward 54,-33.93406,18.37898,Entire home/apt,2475,1,94,2019-04-07,3.75,4,165
17768114,Unwind on the Sunny Lemon Sofa at an Art Deco Sanctuary,10101163,Emmanuelle,,Ward 115,-33.92437,18.42312,Entire home/apt,1105,3,30,2019-03-12,1.21,10,340
17770013,Luxurious Gem On The Coast,121306936,Reza,,Ward 23,-33.7906,18.47994,Entire home/apt,1706,5,6,2019-01-09,0.37,1,362
